user_id,account_ref,as_of,currency,asset_name,symbol,instrument_type,price,change_1h_pct,change_24h_pct,change_7d_pct,holdings_value,amount,avg_buy_price,profit_loss_value,profit_loss_pct,asset_class,chain,address,tx_hash,block_number,log_index,external_id,venue,protocol,counterparty,fee_amount,fee_symbol,raw_json
prototype,hyperliquid:0xd6e56265890b76413d1d527eb9b75e334c0c5b42,2026-04-28T22:14:22Z,USDC,ATOM,ATOM/USDC:USDC,perp,3.1584,,,,121755.522276,-62371.56,3.1584,75244.373562,308.9977857104962,crypto,,0xd6e56265890b76413d1d527eb9b75e334c0c5b42,,,,,hyperliquid,,,,,"{""exchange_id"":""hyperliquid"",""position"":{""collateral"":24351.104455,""contractSize"":1.0,""contracts"":62371.56,""datetime"":null,""entryPrice"":3.1584,""hedged"":null,""id"":null,""info"":{""position"":{""coin"":""ATOM"",""cumFunding"":{""allTime"":""11238.882869"",""sinceChange"":""-335.282026"",""sinceOpen"":""11238.882869""},""entryPx"":""3.1584"",""leverage"":{""type"":""cross"",""value"":""5""},""liquidationPx"":""150.2391018639"",""marginUsed"":""24351.104455"",""maxLeverage"":""5"",""positionValue"":""121755.522276"",""returnOnEquity"":""1.9097566839"",""szi"":""-62371.56"",""unrealizedPnl"":""75244.373562""},""type"":""oneWay""},""initialMargin"":24351.104455,""initialMarginPercentage"":null,""isolated"":false,""leverage"":5.0,""liquidationPrice"":150.2391018639,""maintenanceMargin"":null,""maintenanceMarginPercentage"":null,""marginMode"":""cross"",""markPrice"":null,""notional"":121755.522276,""percentage"":308.9977857104962,""side"":""short"",""symbol"":""ATOM/USDC:USDC"",""timestamp"":null,""unrealizedPnl"":75244.373562}}"
prototype,hyperliquid:0xd6e56265890b76413d1d527eb9b75e334c0c5b42,2026-04-28T22:14:22Z,USDC,AVAX,AVAX/USDC:USDC,perp,16.1282,,,,116512.44822,-12710.68,16.1282,88488.327246,759.4753058395565,crypto,,0xd6e56265890b76413d1d527eb9b75e334c0c5b42,,,,,hyperliquid,,,,,"{""exchange_id"":""hyperliquid"",""position"":{""collateral"":11651.244822,""contractSize"":1.0,""contracts"":12710.68,""datetime"":null,""entryPrice"":16.1282,""hedged"":null,""id"":null,""info"":{""position"":{""coin"":""AVAX"",""cumFunding"":{""allTime"":""-3270.764938"",""sinceChange"":""-905.660314"",""sinceOpen"":""-3270.764938""},""entryPx"":""16.1282"",""leverage"":{""type"":""cross"",""value"":""10""},""liquidationPx"":""771.4636426484"",""marginUsed"":""11651.244822"",""maxLeverage"":""10"",""positionValue"":""116512.44822"",""returnOnEquity"":""4.3164874399"",""szi"":""-12710.68"",""unrealizedPnl"":""88488.327246""},""type"":""oneWay""},""initialMargin"":11651.244822,""initialMarginPercentage"":null,""isolated"":false,""leverage"":10.0,""liquidationPrice"":771.4636426484,""maintenanceMargin"":null,""maintenanceMarginPercentage"":null,""marginMode"":""cross"",""markPrice"":null,""notional"":116512.44822,""percentage"":759.4753058395565,""side"":""short"",""symbol"":""AVAX/USDC:USDC"",""timestamp"":null,""unrealizedPnl"":88488.327246}}"
prototype,hyperliquid:0xd6e56265890b76413d1d527eb9b75e334c0c5b42,2026-04-28T22:14:22Z,USDC,OP,OP/USDC:USDC,perp,0.49023,,,,45494.064446,-375332.6,0.49023,138505.840438,1522.240781601812,crypto,,0xd6e56265890b76413d1d527eb9b75e334c0c5b42,,,,,hyperliquid,,,,,"{""exchange_id"":""hyperliquid"",""position"":{""collateral"":9098.812889,""contractSize"":1.0,""contracts"":375332.6,""datetime"":null,""entryPrice"":0.49023,""hedged"":null,""id"":null,""info"":{""position"":{""coin"":""OP"",""cumFunding"":{""allTime"":""1406.838878"",""sinceChange"":""1667.901972"",""sinceOpen"":""1406.838878""},""entryPx"":""0.49023"",""leverage"":{""type"":""cross"",""value"":""5""},""liquidationPx"":""25.1208699238"",""marginUsed"":""9098.812889"",""maxLeverage"":""10"",""positionValue"":""45494.064446"",""returnOnEquity"":""3.7637476097"",""szi"":""-375332.6"",""unrealizedPnl"":""138505.840438""},""type"":""oneWay""},""initialMargin"":9098.812889,""initialMarginPercentage"":null,""isolated"":false,""leverage"":5.0,""liquidationPrice"":25.1208699238,""maintenanceMargin"":null,""maintenanceMarginPercentage"":null,""marginMode"":""cross"",""markPrice"":null,""notional"":45494.064446,""percentage"":1522.240781601812,""side"":""short"",""symbol"":""OP/USDC:USDC"",""timestamp"":null,""unrealizedPnl"":138505.840438}}"
prototype,hyperliquid:0xd6e56265890b76413d1d527eb9b75e334c0c5b42,2026-04-28T22:14:22Z,USDC,SUI,SUI/USDC:USDC,perp,1.49611,,,,104692.2492,-113303.3,1.49611,64822.538839,619.1722819438671,crypto,,0xd6e56265890b76413d1d527eb9b75e334c0c5b42,,,,,hyperliquid,,,,,"{""exchange_id"":""hyperliquid"",""position"":{""collateral"":10469.22492,""contractSize"":1.0,""contracts"":113303.3,""datetime"":null,""entryPrice"":1.49611,""hedged"":null,""id"":null,""info"":{""position"":{""coin"":""SUI"",""cumFunding"":{""allTime"":""-1503.419418"",""sinceChange"":""142.434405"",""sinceOpen"":""-1503.419418""},""entryPx"":""1.49611"",""leverage"":{""type"":""cross"",""value"":""10""},""liquidationPx"":""86.4406181843"",""marginUsed"":""10469.22492"",""maxLeverage"":""10"",""positionValue"":""104692.2492"",""returnOnEquity"":""3.824004949"",""szi"":""-113303.3"",""unrealizedPnl"":""64822.538839""},""type"":""oneWay""},""initialMargin"":10469.22492,""initialMarginPercentage"":null,""isolated"":false,""leverage"":10.0,""liquidationPrice"":86.4406181843,""maintenanceMargin"":null,""maintenanceMarginPercentage"":null,""marginMode"":""cross"",""markPrice"":null,""notional"":104692.2492,""percentage"":619.1722819438671,""side"":""short"",""symbol"":""SUI/USDC:USDC"",""timestamp"":null,""unrealizedPnl"":64822.538839}}"
prototype,hyperliquid:0xd6e56265890b76413d1d527eb9b75e334c0c5b42,2026-04-28T22:14:22Z,USDC,CRV,CRV/USDC:USDC,perp,0.49116,,,,94973.886045,-417375.9,0.49116,110025.925081,1158.4860814757076,crypto,,0xd6e56265890b76413d1d527eb9b75e334c0c5b42,,,,,hyperliquid,,,,,"{""exchange_id"":""hyperliquid"",""position"":{""collateral"":9497.388604,""contractSize"":1.0,""contracts"":417375.9,""datetime"":null,""entryPrice"":0.49116,""hedged"":null,""id"":null,""info"":{""position"":{""coin"":""CRV"",""cumFunding"":{""allTime"":""-4269.877083"",""sinceChange"":""-589.776485"",""sinceOpen"":""-4269.877083""},""entryPx"":""0.49116"",""leverage"":{""type"":""cross"",""value"":""10""},""liquidationPx"":""23.442390735"",""marginUsed"":""9497.388604"",""maxLeverage"":""10"",""positionValue"":""94973.886045"",""returnOnEquity"":""5.3671232416"",""szi"":""-417375.9"",""unrealizedPnl"":""110025.925081""},""type"":""oneWay""},""initialMargin"":9497.388604,""initialMarginPercentage"":null,""isolated"":false,""leverage"":10.0,""liquidationPrice"":23.442390735,""maintenanceMargin"":null,""maintenanceMarginPercentage"":null,""marginMode"":""cross"",""markPrice"":null,""notional"":94973.886045,""percentage"":1158.4860814757076,""side"":""short"",""symbol"":""CRV/USDC:USDC"",""timestamp"":null,""unrealizedPnl"":110025.925081}}"
prototype,hyperliquid:0xd6e56265890b76413d1d527eb9b75e334c0c5b42,2026-04-28T22:14:22Z,USDC,XRP,XRP/USDC:USDC,perp,1.662819,,,,107958.762,-78180.0,1.662819,22040.4349,408.3121090254814,crypto,,0xd6e56265890b76413d1d527eb9b75e334c0c5b42,,,,,hyperliquid,,,,,"{""exchange_id"":""hyperliquid"",""position"":{""collateral"":5397.9381,""contractSize"":1.0,""contracts"":78180.0,""datetime"":null,""entryPrice"":1.662819,""hedged"":null,""id"":null,""info"":{""position"":{""coin"":""XRP"",""cumFunding"":{""allTime"":""1239.483261"",""sinceChange"":""22.394606"",""sinceOpen"":""1239.483261""},""entryPx"":""1.662819"",""leverage"":{""type"":""cross"",""value"":""20""},""liquidationPx"":""128.3397104671"",""marginUsed"":""5397.9381"",""maxLeverage"":""20"",""positionValue"":""107958.762"",""returnOnEquity"":""3.3908570861"",""szi"":""-78180.0"",""unrealizedPnl"":""22040.4349""},""type"":""oneWay""},""initialMargin"":5397.9381,""initialMarginPercentage"":null,""isolated"":false,""leverage"":20.0,""liquidationPrice"":128.3397104671,""maintenanceMargin"":null,""maintenanceMarginPercentage"":null,""marginMode"":""cross"",""markPrice"":null,""notional"":107958.762,""percentage"":408.3121090254814,""side"":""short"",""symbol"":""XRP/USDC:USDC"",""timestamp"":null,""unrealizedPnl"":22040.4349}}"
prototype,hyperliquid:0xd6e56265890b76413d1d527eb9b75e334c0c5b42,2026-04-28T22:14:22Z,USDC,APT,APT/USDC:USDC,perp,1.2663,,,,106464.88872,-110555.44,1.2663,33535.102956,314.9874419555961,crypto,,0xd6e56265890b76413d1d527eb9b75e334c0c5b42,,,,,hyperliquid,,,,,"{""exchange_id"":""hyperliquid"",""position"":{""collateral"":10646.488872,""contractSize"":1.0,""contracts"":110555.44,""datetime"":null,""entryPrice"":1.2663,""hedged"":null,""id"":null,""info"":{""position"":{""coin"":""APT"",""cumFunding"":{""allTime"":""3948.516861"",""sinceChange"":""2339.302525"",""sinceOpen"":""3948.516861""},""entryPx"":""1.2663"",""leverage"":{""type"":""cross"",""value"":""10""},""liquidationPx"":""88.6051372401"",""marginUsed"":""10646.488872"",""maxLeverage"":""10"",""positionValue"":""106464.88872"",""returnOnEquity"":""2.3953646393"",""szi"":""-110555.44"",""unrealizedPnl"":""33535.102956""},""type"":""oneWay""},""initialMargin"":10646.488872,""initialMarginPercentage"":null,""isolated"":false,""leverage"":10.0,""liquidationPrice"":88.6051372401,""maintenanceMargin"":null,""maintenanceMarginPercentage"":null,""marginMode"":""cross"",""markPrice"":null,""notional"":106464.88872,""percentage"":314.9874419555961,""side"":""short"",""symbol"":""APT/USDC:USDC"",""timestamp"":null,""unrealizedPnl"":33535.102956}}"
prototype,hyperliquid:0xd6e56265890b76413d1d527eb9b75e334c0c5b42,2026-04-28T22:14:22Z,USDC,WLD,WLD/USDC:USDC,perp,0.39924,,,,94134.99237,-375713.4,0.39924,55865.266449,593.4590851127936,crypto,,0xd6e56265890b76413d1d527eb9b75e334c0c5b42,,,,,hyperliquid,,,,,"{""exchange_id"":""hyperliquid"",""position"":{""collateral"":9413.499237,""contractSize"":1.0,""contracts"":375713.4,""datetime"":null,""entryPrice"":0.39924,""hedged"":null,""id"":null,""info"":{""position"":{""coin"":""WLD"",""cumFunding"":{""allTime"":""756.83121"",""sinceChange"":""1337.422594"",""sinceOpen"":""756.83121""},""entryPx"":""0.39924"",""leverage"":{""type"":""cross"",""value"":""10""},""liquidationPx"":""26.0396622465"",""marginUsed"":""9413.499237"",""maxLeverage"":""10"",""positionValue"":""94134.99237"",""returnOnEquity"":""3.7243446704"",""szi"":""-375713.4"",""unrealizedPnl"":""55865.266449""},""type"":""oneWay""},""initialMargin"":9413.499237,""initialMarginPercentage"":null,""isolated"":false,""leverage"":10.0,""liquidationPrice"":26.0396622465,""maintenanceMargin"":null,""maintenanceMarginPercentage"":null,""marginMode"":""cross"",""markPrice"":null,""notional"":94134.99237,""percentage"":593.4590851127936,""side"":""short"",""symbol"":""WLD/USDC:USDC"",""timestamp"":null,""unrealizedPnl"":55865.266449}}"
prototype,hyperliquid:0xd6e56265890b76413d1d527eb9b75e334c0c5b42,2026-04-28T22:14:22Z,USDC,SEI,SEI/USDC:USDC,perp,0.067112,,,,107930.7297,-1830886.0,0.067112,14944.551081,69.23214140467356,crypto,,0xd6e56265890b76413d1d527eb9b75e334c0c5b42,,,,,hyperliquid,,,,,"{""exchange_id"":""hyperliquid"",""position"":{""collateral"":21586.14594,""contractSize"":1.0,""contracts"":1830886.0,""datetime"":null,""entryPrice"":0.067112,""hedged"":null,""id"":null,""info"":{""position"":{""coin"":""SEI"",""cumFunding"":{""allTime"":""146.404048"",""sinceChange"":""1452.793961"",""sinceOpen"":""1570.421826""},""entryPx"":""0.067112"",""leverage"":{""type"":""cross"",""value"":""5""},""liquidationPx"":""5.1823434434"",""marginUsed"":""21586.14594"",""maxLeverage"":""10"",""positionValue"":""107930.7297"",""returnOnEquity"":""0.6081186951"",""szi"":""-1830886.0"",""unrealizedPnl"":""14944.551081""},""type"":""oneWay""},""initialMargin"":21586.14594,""initialMarginPercentage"":null,""isolated"":false,""leverage"":5.0,""liquidationPrice"":5.1823434434,""maintenanceMargin"":null,""maintenanceMarginPercentage"":null,""marginMode"":""cross"",""markPrice"":null,""notional"":107930.7297,""percentage"":69.23214140467356,""side"":""short"",""symbol"":""SEI/USDC:USDC"",""timestamp"":null,""unrealizedPnl"":14944.551081}}"
prototype,hyperliquid:0xd6e56265890b76413d1d527eb9b75e334c0c5b42,2026-04-28T22:14:22Z,USDC,ZRO,ZRO/USDC:USDC,perp,2.00039,,,,80713.30992,-55988.7,2.00039,31286.44074,193.81215298325608,crypto,,0xd6e56265890b76413d1d527eb9b75e334c0c5b42,,,,,hyperliquid,,,,,"{""exchange_id"":""hyperliquid"",""position"":{""collateral"":16142.661984,""contractSize"":1.0,""contracts"":55988.7,""datetime"":null,""entryPrice"":2.00039,""hedged"":null,""id"":null,""info"":{""position"":{""coin"":""ZRO"",""cumFunding"":{""allTime"":""-4178.482502"",""sinceChange"":""-763.362082"",""sinceOpen"":""-790.391063""},""entryPx"":""2.00039"",""leverage"":{""type"":""cross"",""value"":""5""},""liquidationPx"":""166.6337125866"",""marginUsed"":""16142.661984"",""maxLeverage"":""5"",""positionValue"":""80713.30992"",""returnOnEquity"":""1.3967192139"",""szi"":""-55988.7"",""unrealizedPnl"":""31286.44074""},""type"":""oneWay""},""initialMargin"":16142.661984,""initialMarginPercentage"":null,""isolated"":false,""leverage"":5.0,""liquidationPrice"":166.6337125866,""maintenanceMargin"":null,""maintenanceMarginPercentage"":null,""marginMode"":""cross"",""markPrice"":null,""notional"":80713.30992,""percentage"":193.81215298325608,""side"":""short"",""symbol"":""ZRO/USDC:USDC"",""timestamp"":null,""unrealizedPnl"":31286.44074}}"
prototype,hyperliquid:0xd6e56265890b76413d1d527eb9b75e334c0c5b42,2026-04-28T22:14:22Z,USDC,BLUR,BLUR/USDC:USDC,perp,0.042449,,,,147723.33028,-5253319.0,0.042449,75276.540552,152.87336213547536,crypto,,0xd6e56265890b76413d1d527eb9b75e334c0c5b42,,,,,hyperliquid,,,,,"{""exchange_id"":""hyperliquid"",""position"":{""collateral"":49241.110093,""contractSize"":1.0,""contracts"":5253319.0,""datetime"":null,""entryPrice"":0.042449,""hedged"":null,""id"":null,""info"":{""position"":{""coin"":""BLUR"",""cumFunding"":{""allTime"":""34450.144046"",""sinceChange"":""28693.538762"",""sinceOpen"":""34450.144046""},""entryPx"":""0.042449"",""leverage"":{""type"":""cross"",""value"":""3""},""liquidationPx"":""1.6880960153"",""marginUsed"":""49241.110093"",""maxLeverage"":""3"",""positionValue"":""147723.33028"",""returnOnEquity"":""1.0126894729"",""szi"":""-5253319.0"",""unrealizedPnl"":""75276.540552""},""type"":""oneWay""},""initialMargin"":49241.110093,""initialMarginPercentage"":null,""isolated"":false,""leverage"":3.0,""liquidationPrice"":1.6880960153,""maintenanceMargin"":null,""maintenanceMarginPercentage"":null,""marginMode"":""cross"",""markPrice"":null,""notional"":147723.33028,""percentage"":152.87336213547536,""side"":""short"",""symbol"":""BLUR/USDC:USDC"",""timestamp"":null,""unrealizedPnl"":75276.540552}}"
prototype,hyperliquid:0xd6e56265890b76413d1d527eb9b75e334c0c5b42,2026-04-28T22:14:22Z,USDC,TIA,TIA/USDC:USDC,perp,0.38256,,,,134050.082201,-365947.1,0.38256,5950.000305,22.193199016926826,crypto,,0xd6e56265890b76413d1d527eb9b75e334c0c5b42,,,,,hyperliquid,,,,,"{""exchange_id"":""hyperliquid"",""position"":{""collateral"":26810.01644,""contractSize"":1.0,""contracts"":365947.1,""datetime"":null,""entryPrice"":0.38256,""hedged"":null,""id"":null,""info"":{""position"":{""coin"":""TIA"",""cumFunding"":{""allTime"":""1533.987353"",""sinceChange"":""838.577861"",""sinceOpen"":""1533.987353""},""entryPx"":""0.38256"",""leverage"":{""type"":""cross"",""value"":""5""},""liquidationPx"":""26.8436752944"",""marginUsed"":""26810.01644"",""maxLeverage"":""10"",""positionValue"":""134050.082201"",""returnOnEquity"":""0.2124998857"",""szi"":""-365947.1"",""unrealizedPnl"":""5950.000305""},""type"":""oneWay""},""initialMargin"":26810.01644,""initialMarginPercentage"":null,""isolated"":false,""leverage"":5.0,""liquidationPrice"":26.8436752944,""maintenanceMargin"":null,""maintenanceMarginPercentage"":null,""marginMode"":""cross"",""markPrice"":null,""notional"":134050.082201,""percentage"":22.193199016926826,""side"":""short"",""symbol"":""TIA/USDC:USDC"",""timestamp"":null,""unrealizedPnl"":5950.000305}}"
prototype,hyperliquid:0xd6e56265890b76413d1d527eb9b75e334c0c5b42,2026-04-28T22:14:22Z,USDC,ADA,ADA/USDC:USDC,perp,0.499092,,,,107834.7152,-436790.0,0.499092,110163.95119,1021.6000569545715,crypto,,0xd6e56265890b76413d1d527eb9b75e334c0c5b42,,,,,hyperliquid,,,,,"{""exchange_id"":""hyperliquid"",""position"":{""collateral"":10783.47152,""contractSize"":1.0,""contracts"":436790.0,""datetime"":null,""entryPrice"":0.499092,""hedged"":null,""id"":null,""info"":{""position"":{""coin"":""ADA"",""cumFunding"":{""allTime"":""-90.130356"",""sinceChange"":""175.412046"",""sinceOpen"":""-90.130356""},""entryPx"":""0.499092"",""leverage"":{""type"":""cross"",""value"":""10""},""liquidationPx"":""22.4298856666"",""marginUsed"":""10783.47152"",""maxLeverage"":""10"",""positionValue"":""107834.7152"",""returnOnEquity"":""5.0534231706"",""szi"":""-436790.0"",""unrealizedPnl"":""110163.95119""},""type"":""oneWay""},""initialMargin"":10783.47152,""initialMarginPercentage"":null,""isolated"":false,""leverage"":10.0,""liquidationPrice"":22.4298856666,""maintenanceMargin"":null,""maintenanceMarginPercentage"":null,""marginMode"":""cross"",""markPrice"":null,""notional"":107834.7152,""percentage"":1021.6000569545715,""side"":""short"",""symbol"":""ADA/USDC:USDC"",""timestamp"":null,""unrealizedPnl"":110163.95119}}"
prototype,hyperliquid:0xd6e56265890b76413d1d527eb9b75e334c0c5b42,2026-04-28T22:14:22Z,USDC,NEAR,NEAR/USDC:USDC,perp,1.9723,,,,116154.22584,-86193.4,1.9723,53845.03328,463.5649963710352,crypto,,0xd6e56265890b76413d1d527eb9b75e334c0c5b42,,,,,hyperliquid,,,,,"{""exchange_id"":""hyperliquid"",""position"":{""collateral"":11615.422584,""contractSize"":1.0,""contracts"":86193.4,""datetime"":null,""entryPrice"":1.9723,""hedged"":null,""id"":null,""info"":{""position"":{""coin"":""NEAR"",""cumFunding"":{""allTime"":""-5829.448204"",""sinceChange"":""-1635.44845"",""sinceOpen"":""-5829.448204""},""entryPx"":""1.9723"",""leverage"":{""type"":""cross"",""value"":""10""},""liquidationPx"":""113.761254005"",""marginUsed"":""11615.422584"",""maxLeverage"":""10"",""positionValue"":""116154.22584"",""returnOnEquity"":""3.1673687026"",""szi"":""-86193.4"",""unrealizedPnl"":""53845.03328""},""type"":""oneWay""},""initialMargin"":11615.422584,""initialMarginPercentage"":null,""isolated"":false,""leverage"":10.0,""liquidationPrice"":113.761254005,""maintenanceMargin"":null,""maintenanceMarginPercentage"":null,""marginMode"":""cross"",""markPrice"":null,""notional"":116154.22584,""percentage"":463.5649963710352,""side"":""short"",""symbol"":""NEAR/USDC:USDC"",""timestamp"":null,""unrealizedPnl"":53845.03328}}"
